Order_Item_ID,Order_ID,Product_ID,Quantity,Unit_Price,Discount_Rate,Gross_Amount,Discount_Amount,Net_Amount,Unit_Cost,Profit,PROFIT MARGIN
ITEM0047829,ORD021490,PROD0365,2,4027.39,0.05,8054.78,402.74,7652.04,2709.81,2232.42,29.17%
ITEM0047830,ORD021491,PROD0941,1,4146.11,0.20,4146.11,829.22,3316.89,2364.72,952.17,28.71%
ITEM0047831,ORD021491,PROD0791,4,8272.76,0.00,33091.04,0.00,33091.04,4993.51,13117.00,39.64%
ITEM0047832,ORD021491,PROD0456,1,1818.31,0.00,1818.31,0.00,1818.31,827.34,990.97,54.50%
ITEM0047833,ORD021492,PROD0190,2,1465.69,0.05,2931.38,146.57,2784.81,1269.85,245.11,8.80%
ITEM0047834,ORD021493,PROD0170,4,2799.80,0.10,11199.20,1119.92,10079.28,1936.29,2334.12,23.16%
ITEM0047835,ORD021494,PROD0738,4,6050.81,0.00,24203.24,0.00,24203.24,4991.95,4235.44,17.50%
ITEM0047836,ORD021494,PROD0144,1,5520.81,0.15,5520.81,828.12,4692.69,4678.04,14.65,0.31%
ITEM0047837,ORD021495,PROD0393,2,1060.51,0.15,2121.02,318.15,1802.87,745.16,312.55,17.34%
ITEM0047838,ORD021496,PROD0884,2,122.78,0.00,245.56,0.00,245.56,106.23,33.10,13.48%
ITEM0047839,ORD021497,PROD0290,4,5389.06,0.00,21556.24,0.00,21556.24,4049.00,5360.24,24.87%
ITEM0047840,ORD021497,PROD0921,1,1989.42,0.10,1989.42,198.94,1790.48,1163.45,627.03,35.02%
ITEM0047841,ORD021498,PROD0155,4,2364.80,0.10,9459.20,945.92,8513.28,1626.49,2007.32,23.58%
ITEM0047842,ORD021499,PROD0702,2,8872.43,0.10,17744.86,1774.49,15970.37,4409.96,7150.45,44.77%
ITEM0047843,ORD021500,PROD0863,1,6079.03,0.00,6079.03,0.00,6079.03,4015.56,2063.47,33.94%
ITEM0047844,ORD021500,PROD0795,1,5064.94,0.10,5064.94,506.49,4558.45,3234.83,1323.62,29.04%
ITEM0047845,ORD021501,PROD0868,4,488.35,0.10,1953.40,195.34,1758.06,277.67,647.38,36.82%
ITEM0047846,ORD021501,PROD0243,2,5739.71,0.05,11479.42,573.97,10905.45,3776.97,3351.51,30.73%
ITEM0047847,ORD021502,PROD0171,1,7242.18,0.00,7242.18,0.00,7242.18,4844.20,2397.98,33.11%
ITEM0047848,ORD021503,PROD0505,1,4784.60,0.10,4784.60,478.46,4306.14,2957.93,1348.21,31.31%
ITEM0047849,ORD021503,PROD0509,4,10384.27,0.15,41537.08,6230.56,35306.52,4863.67,15851.84,44.90%
ITEM0047850,ORD021503,PROD0095,1,7560.93,0.20,7560.93,1512.19,6048.74,4870.92,1177.82,19.47%
ITEM0047851,ORD021504,PROD0248,2,938.51,0.00,1877.02,0.00,1877.02,472.47,932.08,49.66%
ITEM0047852,ORD021504,PROD0153,3,1750.12,0.15,5250.36,787.55,4462.81,866.85,1862.26,41.73%
ITEM0047853,ORD021505,PROD0532,1,5803.41,0.20,5803.41,1160.68,4642.73,3831.09,811.64,17.48%
ITEM0047854,ORD021505,PROD0638,1,6244.05,0.00,6244.05,0.00,6244.05,3259.43,2984.62,47.80%
ITEM0047855,ORD021506,PROD0650,3,2307.02,0.10,6921.06,692.11,6228.95,1821.53,764.36,12.27%
ITEM0047856,ORD021507,PROD0967,1,1225.91,0.10,1225.91,122.59,1103.32,609.10,494.22,44.79%
ITEM0047857,ORD021507,PROD0295,1,3589.75,0.05,3589.75,179.49,3410.26,1720.02,1690.24,49.56%
ITEM0047858,ORD021508,PROD0234,3,2710.36,0.10,8131.08,813.11,7317.97,2302.43,410.68,5.61%
ITEM0047859,ORD021509,PROD0017,4,5987.04,0.10,23948.16,2394.82,21553.34,3489.99,7593.38,35.23%
ITEM0047860,ORD021510,PROD0304,2,3065.77,0.20,6131.54,1226.31,4905.23,1469.46,1966.31,40.09%
ITEM0047861,ORD021510,PROD0803,4,8417.75,0.10,33671.00,3367.10,30303.90,4661.18,11659.18,38.47%
ITEM0047862,ORD021511,PROD0946,2,2547.02,0.15,5094.04,764.11,4329.93,1333.43,1663.07,38.41%
ITEM0047863,ORD021511,PROD0036,2,5924.32,0.10,11848.64,1184.86,10663.78,2884.89,4894.00,45.89%
ITEM0047864,ORD021512,PROD0653,4,4976.22,0.05,19904.88,995.24,18909.64,4282.13,1781.12,9.42%
ITEM0047865,ORD021512,PROD0099,1,1383.48,0.10,1383.48,138.35,1245.13,970.72,274.41,22.04%
ITEM0047866,ORD021512,PROD0509,2,10384.27,0.05,20768.54,1038.43,19730.11,4863.67,10002.77,50.70%
ITEM0047867,ORD021513,PROD0769,1,6861.98,0.00,6861.98,0.00,6861.98,3733.40,3128.58,45.59%
ITEM0047868,ORD021513,PROD0646,4,3171.03,0.00,12684.12,0.00,12684.12,2089.79,4324.96,34.10%
ITEM0047869,ORD021513,PROD0451,4,2668.86,0.10,10675.44,1067.54,9607.90,1682.40,2878.30,29.96%
ITEM0047870,ORD021513,PROD0812,2,9072.50,0.00,18145.00,0.00,18145.00,4467.46,9210.08,50.76%
ITEM0047871,ORD021514,PROD0423,4,792.57,0.10,3170.28,317.03,2853.25,655.38,231.73,8.12%
ITEM0047872,ORD021515,PROD0274,4,4843.29,0.20,19373.16,3874.63,15498.53,3165.41,2836.89,18.30%
ITEM0047873,ORD021515,PROD0242,3,6224.82,0.10,18674.46,1867.45,16807.01,4026.35,4727.96,28.13%
ITEM0047874,ORD021515,PROD0210,1,2675.79,0.00,2675.79,0.00,2675.79,2233.13,442.66,16.54%
ITEM0047875,ORD021516,PROD0303,3,5998.88,0.00,17996.64,0.00,17996.64,4546.51,4357.11,24.21%
ITEM0047876,ORD021516,PROD0375,3,6135.39,0.15,18406.17,2760.93,15645.24,4881.12,1001.88,6.40%
ITEM0047877,ORD021517,PROD0555,4,5889.60,0.00,23558.40,0.00,23558.40,3463.76,9703.36,41.19%
ITEM0047878,ORD021517,PROD0738,4,6050.81,0.00,24203.24,0.00,24203.24,4991.95,4235.44,17.50%
ITEM0047879,ORD021518,PROD0008,2,1918.65,0.15,3837.30,575.60,3261.70,1044.41,1172.88,35.96%
ITEM0047880,ORD021518,PROD0131,1,3300.22,0.05,3300.22,165.01,3135.21,2575.18,560.03,17.86%
ITEM0047881,ORD021519,PROD0828,1,4034.99,0.10,4034.99,403.50,3631.49,2959.51,671.98,18.50%
ITEM0047882,ORD021519,PROD0344,1,869.27,0.05,869.27,43.46,825.81,702.98,122.83,14.87%
ITEM0047883,ORD021519,PROD0837,4,5023.84,0.05,20095.36,1004.77,19090.59,4267.28,2021.47,10.59%
ITEM0047884,ORD021520,PROD0679,4,8360.06,0.20,33440.24,6688.05,26752.19,4126.25,10247.19,38.30%
ITEM0047885,ORD021521,PROD0909,1,4814.80,0.20,4814.80,962.96,3851.84,3313.97,537.87,13.96%
ITEM0047886,ORD021522,PROD0535,1,1159.80,0.10,1159.80,115.98,1043.82,968.08,75.74,7.26%
ITEM0047887,ORD021523,PROD0965,1,2073.02,0.15,2073.02,310.95,1762.07,1104.56,657.51,37.31%
ITEM0047888,ORD021523,PROD0093,2,6690.76,0.10,13381.52,1338.15,12043.37,3147.10,5749.17,47.74%
ITEM0047889,ORD021524,PROD0733,3,6624.78,0.00,19874.34,0.00,19874.34,3553.34,9214.32,46.36%
ITEM0047890,ORD021524,PROD0477,4,3990.65,0.20,15962.60,3192.52,12770.08,2629.33,2252.76,17.64%
ITEM0047891,ORD021525,PROD0346,2,700.27,0.05,1400.54,70.03,1330.51,431.35,467.81,35.16%
ITEM0047892,ORD021525,PROD0167,4,1502.46,0.05,6009.84,300.49,5709.35,1162.54,1059.19,18.55%
ITEM0047893,ORD021525,PROD0287,1,3793.50,0.00,3793.50,0.00,3793.50,1740.58,2052.92,54.12%
ITEM0047894,ORD021525,PROD0897,2,9284.72,0.00,18569.44,0.00,18569.44,4251.93,10065.58,54.21%
ITEM0047895,ORD021526,PROD0302,1,2844.96,0.00,2844.96,0.00,2844.96,1785.12,1059.84,37.25%
ITEM0047896,ORD021527,PROD0967,3,1225.91,0.00,3677.73,0.00,3677.73,609.10,1850.43,50.31%
ITEM0047897,ORD021527,PROD0874,4,6253.33,0.10,25013.32,2501.33,22511.99,4378.79,4996.83,22.20%
ITEM0047898,ORD021527,PROD0914,1,1621.85,0.05,1621.85,81.09,1540.76,878.33,662.43,42.99%
ITEM0047899,ORD021527,PROD0347,4,7038.51,0.10,28154.04,2815.40,25338.64,3703.82,10523.36,41.53%
ITEM0047900,ORD021528,PROD0976,1,1272.36,0.00,1272.36,0.00,1272.36,927.57,344.79,27.10%
ITEM0047901,ORD021528,PROD0395,4,6224.38,0.05,24897.52,1244.88,23652.64,3579.39,9335.08,39.47%
ITEM0047902,ORD021528,PROD0203,4,9353.47,0.00,37413.88,0.00,37413.88,4443.88,19638.36,52.49%
ITEM0047903,ORD021528,PROD0804,2,7629.70,0.00,15259.40,0.00,15259.40,4952.79,5353.82,35.09%
ITEM0047904,ORD021529,PROD0318,1,6397.20,0.10,6397.20,639.72,5757.48,3802.53,1954.95,33.95%
ITEM0047905,ORD021529,PROD0990,2,6188.99,0.15,12377.98,1856.70,10521.28,2971.46,4578.36,43.52%
ITEM0047906,ORD021529,PROD0046,3,2203.17,0.05,6609.51,330.48,6279.03,1066.90,3078.33,49.03%
ITEM0047907,ORD021529,PROD0675,4,755.71,0.00,3022.84,0.00,3022.84,362.19,1574.08,52.07%
ITEM0047908,ORD021530,PROD0655,4,3320.45,0.05,13281.80,664.09,12617.71,2671.53,1931.59,15.31%
ITEM0047909,ORD021531,PROD0410,1,5624.93,0.00,5624.93,0.00,5624.93,3268.19,2356.74,41.90%
ITEM0047910,ORD021531,PROD0252,1,6415.03,0.10,6415.03,641.50,5773.53,4534.93,1238.60,21.45%
ITEM0047911,ORD021531,PROD0194,2,6150.34,0.05,12300.68,615.03,11685.65,3060.96,5563.73,47.61%
ITEM0047912,ORD021532,PROD0094,2,5791.45,0.05,11582.90,579.14,11003.76,4764.49,1474.78,13.40%
ITEM0047913,ORD021533,PROD0892,2,2797.49,0.10,5594.98,559.50,5035.48,2253.27,528.94,10.50%
ITEM0047914,ORD021534,PROD0760,1,3120.08,0.05,3120.08,156.00,2964.08,1521.09,1442.99,48.68%
ITEM0047915,ORD021534,PROD0757,4,8681.41,0.20,34725.64,6945.13,27780.51,4408.57,10146.23,36.52%
ITEM0047916,ORD021534,PROD0615,1,3976.78,0.15,3976.78,596.52,3380.26,3396.76,-16.50,-0.49%
ITEM0047917,ORD021534,PROD0436,2,1243.60,0.05,2487.20,124.36,2362.84,711.50,939.84,39.78%
ITEM0047918,ORD021535,PROD0636,4,232.14,0.10,928.56,92.86,835.70,159.25,198.70,23.78%
ITEM0047919,ORD021535,PROD0566,4,7058.38,0.00,28233.52,0.00,28233.52,3446.76,14446.48,51.17%
ITEM0047920,ORD021535,PROD0081,4,3171.88,0.00,12687.52,0.00,12687.52,2316.87,3420.04,26.96%
ITEM0047921,ORD021535,PROD0042,4,8954.68,0.00,35818.72,0.00,35818.72,4204.73,18999.80,53.04%
ITEM0047922,ORD021536,PROD0773,2,7067.75,0.10,14135.50,1413.55,12721.95,4285.38,4151.19,32.63%
ITEM0047923,ORD021536,PROD0897,1,9284.72,0.10,9284.72,928.47,8356.25,4251.93,4104.32,49.12%
ITEM0047924,ORD021537,PROD0656,4,861.03,0.10,3444.12,344.41,3099.71,422.60,1409.31,45.47%
ITEM0047925,ORD021538,PROD0763,4,286.52,0.15,1146.08,171.91,974.17,201.19,169.41,17.39%
ITEM0047926,ORD021539,PROD0168,2,7454.60,0.10,14909.20,1490.92,13418.28,4948.94,3520.40,26.24%
ITEM0047927,ORD021539,PROD0160,1,3729.93,0.20,3729.93,745.99,2983.94,2578.58,405.36,13.58%
ITEM0047928,ORD021540,PROD0399,1,4393.84,0.10,4393.84,439.38,3954.46,3315.40,639.06,16.16%
ITEM0047929,ORD021540,PROD0651,3,257.07,0.10,771.21,77.12,694.09,154.96,229.21,33.02%
ITEM0047930,ORD021540,PROD0742,2,2765.28,0.15,5530.56,829.58,4700.98,2028.40,644.18,13.70%
ITEM0047931,ORD021540,PROD0936,3,6229.72,0.10,18689.16,1868.92,16820.24,2894.29,8137.37,48.38%
ITEM0047932,ORD021540,PROD0765,2,5956.80,0.10,11913.60,1191.36,10722.24,3678.74,3364.76,31.38%
ITEM0047933,ORD021541,PROD0989,2,4659.04,0.20,9318.08,1863.62,7454.46,2423.61,2607.24,34.98%
ITEM0047934,ORD021541,PROD0700,2,5426.54,0.10,10853.08,1085.31,9767.77,2712.59,4342.59,44.46%
ITEM0047935,ORD021541,PROD0865,4,6980.48,0.15,27921.92,4188.29,23733.63,4513.84,5678.27,23.92%
ITEM0047936,ORD021541,PROD0951,4,4346.25,0.15,17385.00,2607.75,14777.25,3511.96,729.41,4.94%
ITEM0047937,ORD021542,PROD0687,4,9082.84,0.00,36331.36,0.00,36331.36,4488.00,18379.36,50.59%
ITEM0047938,ORD021542,PROD0514,3,6393.62,0.05,19180.86,959.04,18221.82,3104.33,8908.83,48.89%
ITEM0047939,ORD021542,PROD0118,2,3344.27,0.15,6688.54,1003.28,5685.26,2776.44,132.38,2.33%
ITEM0047940,ORD021543,PROD0488,1,6610.88,0.20,6610.88,1322.18,5288.70,4278.47,1010.23,19.10%
ITEM0047941,ORD021544,PROD0873,1,5450.36,0.00,5450.36,0.00,5450.36,3110.77,2339.59,42.93%
ITEM0047942,ORD021544,PROD0811,4,2212.72,0.00,8850.88,0.00,8850.88,1405.72,3228.00,36.47%
ITEM0047943,ORD021544,PROD0878,4,1930.65,0.05,7722.60,386.13,7336.47,1437.84,1585.11,21.61%
ITEM0047944,ORD021545,PROD0341,3,1027.27,0.00,3081.81,0.00,3081.81,766.58,782.07,25.38%
ITEM0047945,ORD021545,PROD0516,4,5202.27,0.00,20809.08,0.00,20809.08,4226.92,3901.40,18.75%
ITEM0047946,ORD021545,PROD0446,3,2442.64,0.05,7327.92,366.40,6961.52,1577.35,2229.47,32.03%
ITEM0047947,ORD021546,PROD0167,2,1502.46,0.10,3004.92,300.49,2704.43,1162.54,379.35,14.03%
ITEM0047948,ORD021547,PROD0045,1,777.01,0.05,777.01,38.85,738.16,443.62,294.54,39.90%
ITEM0047949,ORD021547,PROD0336,2,4667.59,0.05,9335.18,466.76,8868.42,2447.56,3973.30,44.80%
ITEM0047950,ORD021547,PROD0863,4,6079.03,0.10,24316.12,2431.61,21884.51,4015.56,5822.27,26.60%
ITEM0047951,ORD021548,PROD0534,1,542.01,0.10,542.01,54.20,487.81,308.72,179.09,36.71%
ITEM0047952,ORD021548,PROD0293,1,4666.87,0.20,4666.87,933.37,3733.50,2293.84,1439.66,38.56%
ITEM0047953,ORD021549,PROD0293,1,4666.87,0.05,4666.87,233.34,4433.53,2293.84,2139.69,48.26%
ITEM0047954,ORD021549,PROD0203,4,9353.47,0.00,37413.88,0.00,37413.88,4443.88,19638.36,52.49%
ITEM0047955,ORD021549,PROD0441,4,4775.11,0.15,19100.44,2865.07,16235.37,3139.16,3678.73,22.66%
ITEM0047956,ORD021550,PROD0061,4,755.74,0.00,3022.96,0.00,3022.96,509.89,983.40,32.53%
ITEM0047957,ORD021550,PROD0590,3,8122.15,0.10,24366.45,2436.64,21929.81,3705.36,10813.73,49.31%
ITEM0047958,ORD021551,PROD0564,3,7353.75,0.00,22061.25,0.00,22061.25,4094.28,9778.41,44.32%
ITEM0047959,ORD021551,PROD0924,1,1886.51,0.00,1886.51,0.00,1886.51,956.92,929.59,49.28%
ITEM0047960,ORD021551,PROD0897,2,9284.72,0.00,18569.44,0.00,18569.44,4251.93,10065.58,54.21%
ITEM0047961,ORD021551,PROD0907,3,862.21,0.00,2586.63,0.00,2586.63,461.69,1201.56,46.45%
ITEM0047962,ORD021552,PROD0576,1,3051.70,0.10,3051.70,305.17,2746.53,2577.74,168.79,6.15%
ITEM0047963,ORD021552,PROD0397,1,4733.52,0.15,4733.52,710.03,4023.49,3504.85,518.64,12.89%
ITEM0047964,ORD021552,PROD0217,1,5590.08,0.20,5590.08,1118.02,4472.06,2634.81,1837.25,41.08%
ITEM0047965,ORD021552,PROD0599,1,759.92,0.20,759.92,151.98,607.94,604.62,3.32,0.55%
ITEM0047966,ORD021553,PROD0050,2,5880.55,0.00,11761.10,0.00,11761.10,2999.76,5761.58,48.99%
ITEM0047967,ORD021553,PROD0496,1,204.45,0.00,204.45,0.00,204.45,111.99,92.46,45.22%
ITEM0047968,ORD021554,PROD0055,3,1079.69,0.05,3239.07,161.95,3077.12,816.09,628.85,20.44%
ITEM0047969,ORD021554,PROD0295,3,3589.75,0.10,10769.25,1076.92,9692.33,1720.02,4532.27,46.76%
ITEM0047970,ORD021554,PROD0519,1,1752.05,0.00,1752.05,0.00,1752.05,927.57,824.48,47.06%
ITEM0047971,ORD021555,PROD0784,4,9321.85,0.10,37287.40,3728.74,33558.66,4964.56,13700.42,40.83%
ITEM0047972,ORD021555,PROD0928,4,6485.24,0.00,25940.96,0.00,25940.96,3118.57,13466.68,51.91%
ITEM0047973,ORD021555,PROD0212,2,2630.39,0.10,5260.78,526.08,4734.70,1929.39,875.92,18.50%
ITEM0047974,ORD021556,PROD0179,4,5486.27,0.10,21945.08,2194.51,19750.57,3188.17,6997.89,35.43%
ITEM0047975,ORD021556,PROD0333,1,6328.73,0.10,6328.73,632.87,5695.86,3885.79,1810.07,31.78%
ITEM0047976,ORD021557,PROD0235,2,1180.74,0.05,2361.48,118.07,2243.41,602.75,1037.91,46.26%
ITEM0047977,ORD021557,PROD0478,1,7000.31,0.10,7000.31,700.03,6300.28,3974.47,2325.81,36.92%
ITEM0047978,ORD021558,PROD0891,2,7277.10,0.00,14554.20,0.00,14554.20,3339.77,7874.66,54.11%
ITEM0047979,ORD021558,PROD0724,3,9330.01,0.10,27990.03,2799.00,25191.03,4714.31,11048.10,43.86%
ITEM0047980,ORD021559,PROD0557,3,8069.29,0.10,24207.87,2420.79,21787.08,4304.41,8873.85,40.73%
ITEM0047981,ORD021560,PROD0537,4,3433.42,0.05,13733.68,686.68,13047.00,1790.72,5884.12,45.10%
ITEM0047982,ORD021560,PROD0152,3,4200.46,0.00,12601.38,0.00,12601.38,2803.69,4190.31,33.25%
ITEM0047983,ORD021560,PROD0667,1,4160.65,0.20,4160.65,832.13,3328.52,2859.54,468.98,14.09%
ITEM0047984,ORD021561,PROD0716,1,3488.09,0.00,3488.09,0.00,3488.09,2320.89,1167.20,33.46%
ITEM0047985,ORD021561,PROD0841,3,3592.71,0.15,10778.13,1616.72,9161.41,2398.97,1964.50,21.44%
ITEM0047986,ORD021561,PROD0231,4,7460.43,0.10,29841.72,2984.17,26857.55,4624.50,8359.55,31.13%
ITEM0047987,ORD021561,PROD0459,2,2798.69,0.00,5597.38,0.00,5597.38,1565.80,2465.78,44.05%
ITEM0047988,ORD021562,PROD0081,4,3171.88,0.05,12687.52,634.38,12053.14,2316.87,2785.66,23.11%
ITEM0047989,ORD021562,PROD0698,2,5575.63,0.10,11151.26,1115.13,10036.13,2754.79,4526.55,45.10%
ITEM0047990,ORD021563,PROD0105,3,5374.41,0.05,16123.23,806.16,15317.07,4420.26,2056.29,13.42%
ITEM0047991,ORD021563,PROD0213,1,7975.55,0.15,7975.55,1196.33,6779.22,3948.58,2830.64,41.75%
ITEM0047992,ORD021563,PROD0676,1,2031.37,0.05,2031.37,101.57,1929.80,937.54,992.26,51.42%
ITEM0047993,ORD021563,PROD0020,4,4450.24,0.20,17800.96,3560.19,14240.77,2244.49,5262.81,36.96%
ITEM0047994,ORD021564,PROD0582,4,712.08,0.15,2848.32,427.25,2421.07,564.24,164.11,6.78%
ITEM0047995,ORD021565,PROD0673,4,2804.85,0.05,11219.40,560.97,10658.43,1523.88,4562.91,42.81%
ITEM0047996,ORD021565,PROD0553,2,1955.79,0.00,3911.58,0.00,3911.58,1521.80,867.98,22.19%
ITEM0047997,ORD021566,PROD0879,3,3682.84,0.00,11048.52,0.00,11048.52,2116.77,4698.21,42.52%
ITEM0047998,ORD021567,PROD0484,2,8861.26,0.00,17722.52,0.00,17722.52,4464.97,8792.58,49.61%
ITEM0047999,ORD021568,PROD0835,4,4039.08,0.00,16156.32,0.00,16156.32,1949.05,8360.12,51.75%
ITEM0048000,ORD021568,PROD0394,1,6026.74,0.05,6026.74,301.34,5725.40,3482.95,2242.45,39.17%
ITEM0048001,ORD021569,PROD0192,3,5926.91,0.05,17780.73,889.04,16891.69,4534.30,3288.79,19.47%
ITEM0048002,ORD021570,PROD0819,2,7027.29,0.00,14054.58,0.00,14054.58,3808.98,6436.62,45.80%
ITEM0048003,ORD021570,PROD0761,4,5428.43,0.00,21713.72,0.00,21713.72,4022.37,5624.24,25.90%
ITEM0048004,ORD021570,PROD0116,4,6797.56,0.00,27190.24,0.00,27190.24,4718.69,8315.48,30.58%
ITEM0048005,ORD021571,PROD0649,3,154.78,0.00,464.34,0.00,464.34,110.03,134.25,28.91%
ITEM0048006,ORD021571,PROD0848,2,9359.29,0.00,18718.58,0.00,18718.58,4705.63,9307.32,49.72%
ITEM0048007,ORD021571,PROD0125,3,5373.00,0.10,16119.00,1611.90,14507.10,2584.26,6754.32,46.56%
ITEM0048008,ORD021571,PROD0995,2,6757.66,0.05,13515.32,675.77,12839.55,3784.67,5270.21,41.05%
ITEM0048009,ORD021571,PROD0522,4,4445.07,0.05,17780.28,889.01,16891.27,2866.02,5427.19,32.13%
ITEM0048010,ORD021572,PROD0507,2,5188.86,0.10,10377.72,1037.77,9339.95,3075.11,3189.73,34.15%
ITEM0048011,ORD021572,PROD0836,3,5329.04,0.10,15987.12,1598.71,14388.41,3294.20,4505.81,31.32%
ITEM0048012,ORD021573,PROD0463,1,566.63,0.00,566.63,0.00,566.63,378.03,188.60,33.28%
ITEM0048013,ORD021573,PROD0829,2,3937.23,0.15,7874.46,1181.17,6693.29,1968.54,2756.21,41.18%
ITEM0048014,ORD021573,PROD0300,1,2286.07,0.15,2286.07,342.91,1943.16,1431.50,511.66,26.33%
ITEM0048015,ORD021573,PROD0039,2,3270.71,0.10,6541.42,654.14,5887.28,1691.73,2503.82,42.53%
ITEM0048016,ORD021574,PROD0157,3,3513.35,0.05,10540.05,527.00,10013.05,1714.81,4868.62,48.62%
ITEM0048017,ORD021575,PROD0739,4,6053.84,0.00,24215.36,0.00,24215.36,4471.48,6329.44,26.14%
ITEM0048018,ORD021575,PROD0967,4,1225.91,0.00,4903.64,0.00,4903.64,609.10,2467.24,50.31%
ITEM0048019,ORD021575,PROD0972,1,364.25,0.05,364.25,18.21,346.04,280.59,65.45,18.91%
ITEM0048020,ORD021575,PROD0316,1,4608.10,0.10,4608.10,460.81,4147.29,2585.60,1561.69,37.66%
ITEM0048021,ORD021576,PROD0914,4,1621.85,0.00,6487.40,0.00,6487.40,878.33,2974.08,45.84%
ITEM0048022,ORD021577,PROD0771,1,4430.96,0.10,4430.96,443.10,3987.86,3561.22,426.64,10.70%
ITEM0048023,ORD021577,PROD0693,2,9367.19,0.10,18734.38,1873.44,16860.94,4548.81,7763.32,46.04%
ITEM0048024,ORD021578,PROD0304,2,3065.77,0.00,6131.54,0.00,6131.54,1469.46,3192.62,52.07%
ITEM0048025,ORD021578,PROD0541,3,1088.80,0.15,3266.40,489.96,2776.44,722.47,609.03,21.94%
ITEM0048026,ORD021579,PROD0123,4,5094.35,0.20,20377.40,4075.48,16301.92,3738.66,1347.28,8.26%
ITEM0048027,ORD021579,PROD0463,4,566.63,0.05,2266.52,113.33,2153.19,378.03,641.07,29.77%
ITEM0048028,ORD021579,PROD0370,2,4062.98,0.00,8125.96,0.00,8125.96,2290.03,3545.90,43.64%
ITEM0048029,ORD021579,PROD0743,3,5613.44,0.00,16840.32,0.00,16840.32,3226.09,7162.05,42.53%
ITEM0048030,ORD021579,PROD0367,3,3511.56,0.00,10534.68,0.00,10534.68,2655.66,2567.70,24.37%
ITEM0048031,ORD021580,PROD0669,3,4902.90,0.20,14708.70,2941.74,11766.96,2615.97,3919.05,33.31%
ITEM0048032,ORD021580,PROD0082,4,4055.45,0.15,16221.80,2433.27,13788.53,2521.16,3703.89,26.86%
ITEM0048033,ORD021580,PROD0901,4,4042.14,0.05,16168.56,808.43,15360.13,2718.83,4484.81,29.20%
ITEM0048034,ORD021580,PROD0821,2,1877.17,0.20,3754.34,750.87,3003.47,1306.74,389.99,12.98%
ITEM0048035,ORD021581,PROD0677,1,7559.10,0.00,7559.10,0.00,7559.10,4633.78,2925.32,38.70%
ITEM0048036,ORD021581,PROD0950,1,5477.75,0.00,5477.75,0.00,5477.75,3756.30,1721.45,31.43%
ITEM0048037,ORD021582,PROD0818,4,5347.86,0.00,21391.44,0.00,21391.44,2638.21,10838.60,50.67%
ITEM0048038,ORD021582,PROD0279,2,5707.75,0.10,11415.50,1141.55,10273.95,2772.71,4728.53,46.02%
ITEM0048039,ORD021583,PROD0632,2,2904.05,0.00,5808.10,0.00,5808.10,1342.86,3122.38,53.76%
ITEM0048040,ORD021583,PROD0800,1,380.96,0.10,380.96,38.10,342.86,248.34,94.52,27.57%
ITEM0048041,ORD021583,PROD0527,2,5233.79,0.05,10467.58,523.38,9944.20,4354.76,1234.68,12.42%
ITEM0048042,ORD021583,PROD0399,3,4393.84,0.00,13181.52,0.00,13181.52,3315.40,3235.32,24.54%
ITEM0048043,ORD021584,PROD0802,2,6188.44,0.05,12376.88,618.84,11758.04,2884.80,5988.44,50.93%
ITEM0048044,ORD021584,PROD0696,2,6183.29,0.10,12366.58,1236.66,11129.92,3046.20,5037.52,45.26%
ITEM0048045,ORD021585,PROD0530,2,4413.22,0.00,8826.44,0.00,8826.44,3012.29,2801.86,31.74%
ITEM0048046,ORD021585,PROD0059,2,1175.46,0.10,2350.92,235.09,2115.83,548.68,1018.47,48.14%
ITEM0048047,ORD021585,PROD0685,3,5531.36,0.00,16594.08,0.00,16594.08,3434.74,6289.86,37.90%
ITEM0048048,ORD021586,PROD0192,4,5926.91,0.15,23707.64,3556.15,20151.49,4534.30,2014.29,10.00%
ITEM0048049,ORD021586,PROD0246,3,3239.46,0.00,9718.38,0.00,9718.38,2537.48,2105.94,21.67%
ITEM0048050,ORD021586,PROD0182,4,6588.50,0.05,26354.00,1317.70,25036.30,4646.51,6450.26,25.76%
ITEM0048051,ORD021587,PROD0713,4,902.71,0.10,3610.84,361.08,3249.76,448.73,1454.84,44.77%
ITEM0048052,ORD021588,PROD0910,4,5552.93,0.10,22211.72,2221.17,19990.55,4809.21,753.71,3.77%
ITEM0048053,ORD021588,PROD0409,3,3986.01,0.15,11958.03,1793.70,10164.33,2545.41,2528.10,24.87%
ITEM0048054,ORD021588,PROD0552,1,7790.28,0.10,7790.28,779.03,7011.25,4142.94,2868.31,40.91%
ITEM0048055,ORD021588,PROD0430,3,6052.46,0.20,18157.38,3631.48,14525.90,3076.49,5296.43,36.46%
ITEM0048056,ORD021588,PROD0810,3,1381.69,0.20,4145.07,829.01,3316.06,910.44,584.74,17.63%
ITEM0048057,ORD021589,PROD0475,3,3113.04,0.10,9339.12,933.91,8405.21,2537.24,793.49,9.44%
ITEM0048058,ORD021589,PROD0415,4,3910.58,0.20,15642.32,3128.46,12513.86,2491.17,2549.18,20.37%
ITEM0048059,ORD021590,PROD0869,2,6572.43,0.00,13144.86,0.00,13144.86,3503.62,6137.62,46.69%
ITEM0048060,ORD021590,PROD0936,1,6229.72,0.05,6229.72,311.49,5918.23,2894.29,3023.94,51.10%
ITEM0048061,ORD021591,PROD0481,4,6676.07,0.00,26704.28,0.00,26704.28,3456.58,12877.96,48.22%
